recall@100,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60,score61,score62,score63,score64,score65,score66,score67,score68,score69,score70,score71,score72,score73,score74,score75,score76,score77,score78,score79,score80,score81,score82,score83,score84,score85,score86,score87,score88,score89,score90,score91,score92,score93,score94,score95,score96,score97,score98,score99,score100
1.000000,33.750400,28.613600,26.424500,24.264600,24.131100,21.351300,21.219900,20.737200,19.441600,18.949400,18.274600,17.687100,15.734100,14.104900,14.041300,13.718500,13.500800,13.249400,13.191800,12.059800,12.029900,11.947700,11.906100,11.618600,11.564100,11.292800,10.717000,10.684000,10.499900,10.473000,10.438000,10.390400,10.352900,10.326200,10.015300,9.853800,9.600200,9.575300,9.403100,9.395500,9.214000,9.203000,9.037500,8.951400,8.904000,8.874000,8.814700,8.807600,8.711700,8.673100,8.530500,8.344400,8.337500,8.125800,8.032900,8.023300,8.020100,7.957300,7.944400,7.785800,7.712700,7.686400,7.504700,7.483500,7.420100,7.313600,7.287100,7.186000,7.137900,7.095200,7.094100,7.080800,7.008600,6.985400,6.957500,6.903200,6.839400,6.808600,6.805500,6.776900,6.775300,6.757800,6.684000,6.668300,6.626600,6.586200,6.586200,6.561200,6.546900,6.505400,6.484400,6.399600,6.365100,6.364600,6.299900,6.265500,6.265500,6.262000,6.207200,6.151300
1.000000,28.840200,24.305600,24.186700,23.802300,23.238700,22.893800,21.620600,20.905500,17.679400,16.985400,16.262700,16.189000,16.177000,15.935100,15.914600,15.759800,15.521500,15.329900,15.328600,15.023200,14.845000,14.838600,14.493200,14.411800,14.158100,13.949300,13.833700,12.948100,12.923600,12.428300,12.229200,11.833800,11.033200,10.028700,9.902400,9.521400,8.829600,8.643800,8.488400,8.319100,8.156500,8.103700,8.079500,8.000100,7.389600,7.311100,7.242400,7.018700,6.631800,6.420900,6.340400,6.320400,6.305400,6.193300,6.085100,6.085100,5.929700,5.929700,5.879600,5.861800,5.830400,5.777900,5.777900,5.687600,5.687600,5.643400,5.637700,5.464500,5.338800,5.104100,5.104100,5.104100,4.987900,4.889100,4.788300,4.716100,4.691600,4.660200,4.629200,4.598600,4.573700,4.568500,4.538700,4.486500,4.439600,4.407300,4.344100,4.165000,4.137700,4.108500,4.098900,3.819700,3.750000,3.725100,3.683800,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,22.224700,16.918200,16.269700,12.913900,12.345800,12.010800,12.006400,11.789300,11.527500,11.270600,11.269100,11.243900,10.912000,10.784100,10.684300,10.647100,10.538800,10.486900,10.321900,10.276400,10.212300,10.036200,10.034900,9.987500,9.960400,9.925800,9.925800,9.914600,9.899600,9.853800,9.677300,9.670600,9.614400,9.438700,9.381900,9.303100,9.232700,9.165400,9.113600,9.060700,9.049800,9.049800,9.015200,9.003200,8.966000,8.954000,8.933700,8.889800,8.823300,8.755100,8.709500,8.684600,8.663600,8.464900,8.459400,8.409800,8.360900,8.252900,8.161200,8.084000,8.078800,7.940700,7.689200,7.689200,7.664700,7.663500,7.646500,7.601900,7.598700,7.471600,7.449800,7.335600,7.292000,7.224900,7.152900,7.115900,7.095500,7.095200,7.039700,6.971800,6.945300,6.896800,6.776900,6.762300,6.675500,6.633000,6.591000,6.493300,6.440600,6.382700,6.381000,6.350100,6.326600,6.291300,6.287800,6.287800,6.250700,6.237800,6.199300,6.187700
0.500000,14.197300,12.826100,12.193700,11.080600,10.278400,9.200300,8.875600,8.701000,8.656900,8.483000,8.277000,8.141500,7.924500,7.391000,7.095200,6.989300,6.899700,6.785300,6.776900,6.699200,6.695900,6.692400,6.581900,6.510100,6.455200,6.409200,6.267200,6.170800,6.089900,6.061100,5.836500,5.834700,5.763800,5.754100,5.733100,5.702600,5.659900,5.583600,5.583600,5.543600,5.443100,5.443100,5.377800,5.314900,5.278700,5.257000,5.242900,5.193000,5.193000,5.185100,5.122500,5.054000,5.005300,4.954500,4.922300,4.871100,4.871100,4.871100,4.827900,4.718500,4.700800,4.686100,4.660100,4.654100,4.622500,4.620100,4.580800,4.580800,4.580800,4.560700,4.542100,4.542100,4.530400,4.530400,4.530400,4.504100,4.500500,4.441800,4.429900,4.393800,4.384700,4.358200,4.356700,4.356700,4.323200,4.288700,4.254800,4.254800,4.221400,4.156200,4.093000,4.062100,4.031600,3.943000,3.943000,3.943000,3.914300,3.914300,3.886100,3.858200
1.000000,17.617300,16.608600,14.960200,14.638400,13.665400,13.265200,12.468200,11.127800,10.596300,10.470000,10.136000,10.048700,9.488100,9.172400,9.100500,8.879200,8.428400,8.356600,8.115100,8.091300,8.017700,7.318600,7.304700,7.161400,7.106800,7.090300,7.088400,6.935500,6.890300,6.842100,6.798000,6.716300,6.631200,6.551900,6.476800,6.387700,6.385800,6.244900,6.206500,6.177700,6.050100,5.942500,5.849700,5.738400,5.430400,5.243200,5.083700,5.069300,5.004500,4.790200,4.639300,2.755200,2.743000,2.732500,2.707000,2.706000,2.689400,2.689400,2.671700,2.664600,2.664100,2.662300,2.655600,2.650100,2.645700,2.638000,2.634400,2.634400,2.626000,2.620000,2.618700,2.613500,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100,2.575100,2.575100,2.573400,2.567800,2.567600,2.567400,2.567100,2.561900,2.561900,2.560800,2.556300,2.554200,2.551300,2.550600,2.550600,2.547600,2.539400,2.534600,2.528100,2.527800,2.522800,2.521700
0.500000,27.819200,16.834300,14.269000,12.534900,12.276500,12.114300,11.671500,11.371700,11.311900,11.117000,11.099600,10.360400,10.276100,10.094000,9.905500,9.889200,9.822500,9.049900,8.995900,8.979600,8.799600,8.799600,8.749400,8.622100,8.512200,8.484200,8.472000,8.472000,8.374400,8.197100,8.190500,8.135100,8.010700,8.009300,7.887300,7.749900,7.724900,7.668200,7.548800,7.420400,7.320900,7.226600,7.066500,7.048000,7.037500,7.034200,7.003700,6.990900,6.979300,6.936900,6.781500,6.753400,6.741100,6.706400,6.687900,6.657200,6.634500,6.622000,6.576100,6.544800,6.530500,6.507000,6.462500,6.462500,6.363000,6.359700,6.333600,6.324500,6.323900,6.302100,6.266800,6.206800,6.192200,6.165100,6.140000,6.131800,6.126400,6.095600,6.088600,6.058800,6.038000,6.034000,6.018100,6.000500,5.951100,5.943500,5.939400,5.908400,5.892800,5.847100,5.844000,5.813300,5.797400,5.751600,5.742300,5.714200,5.684200,5.677700,5.662000,5.659900
1.000000,24.924000,16.822600,15.589500,13.249100,11.581500,10.224000,9.507300,9.275100,9.219800,9.005000,7.225600,6.741800,6.470900,6.333600,6.313100,6.126400,6.000500,5.943500,5.926000,5.836500,5.817000,5.777700,5.731200,5.624300,5.499000,5.439700,5.429400,5.326800,5.324400,5.324400,5.317400,5.291500,5.278700,5.218500,5.197400,5.195100,5.195100,5.176400,5.163800,5.135000,5.114600,5.102200,5.071900,5.071900,5.071900,5.054100,5.054100,5.034300,4.983300,4.983300,4.954500,4.926000,4.788100,4.735200,4.735200,4.735200,4.709100,4.670000,4.657800,4.657800,4.558600,4.558600,4.558600,4.537000,4.534400,4.510500,4.440300,4.372200,4.306200,4.284700,4.242200,4.200500,4.200500,4.180000,4.159700,4.139600,4.139600,4.119600,4.119600,4.119600,4.119600,4.088300,4.080400,4.041800,4.041800,3.981300,3.981300,3.981300,3.981300,3.944600,3.944600,3.908600,3.908600,3.873200,3.838400,3.804300,3.770800,3.770800,3.737800,3.642400
1.000000,27.912400,24.970500,24.755700,20.263900,19.991200,19.315100,18.456800,18.157100,17.225000,15.417900,14.096800,14.090300,14.039900,13.864100,13.797500,13.590800,10.682500,9.733000,9.249900,9.116700,8.919300,8.867600,8.803100,8.711000,8.592700,8.568400,8.525900,8.503200,8.428400,8.314100,8.211600,7.849700,7.589700,7.294300,7.022200,6.805500,6.575700,6.469500,6.466700,6.347400,6.281200,6.091800,6.090400,6.063400,6.046300,6.038200,6.007700,5.956300,5.848900,5.816000,5.560500,5.389400,5.089400,4.894300,4.656200,3.767200,2.755200,2.743000,2.732500,2.707000,2.706000,2.689400,2.689400,2.671700,2.664600,2.664100,2.662300,2.655600,2.650100,2.645700,2.634400,2.634400,2.626000,2.620000,2.618700,2.613500,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100,2.575100,2.575100,2.573400,2.567800,2.567600,2.567400,2.567100,2.561900,2.561900,2.560800,2.556300,2.554200,2.551300,2.550600,2.550600,2.547600,2.539400,2.534600
0.666667,18.847000,18.731200,15.493700,14.107400,11.680600,10.548600,7.664700,7.065300,6.958600,6.721800,6.562300,6.562300,6.505500,6.461100,6.147500,5.381900,5.355100,5.259100,5.188200,4.993200,4.957400,4.720500,4.688500,4.595000,4.534700,4.505200,4.505200,4.418800,4.390700,4.281900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,28.840200,24.305600,24.186700,23.802300,23.238700,22.893800,21.620600,20.905500,17.679400,16.985400,16.262700,16.189000,16.177000,15.935100,15.914600,15.759800,15.521500,15.329900,15.328600,15.023200,14.845000,14.838600,14.493200,14.411800,14.158100,13.949300,13.833700,12.948100,12.923600,12.428300,12.229200,11.833800,11.033200,10.028700,9.902400,9.521400,8.829600,8.643800,8.488400,8.319100,8.156500,8.103700,8.079500,8.000100,7.389600,7.311100,7.242400,7.018700,6.631800,6.420900,6.340400,6.320400,6.305400,6.193300,6.085100,6.085100,5.929700,5.929700,5.879600,5.861800,5.830400,5.777900,5.777900,5.687600,5.687600,5.643400,5.637700,5.464500,5.338800,5.104100,5.104100,5.104100,4.987900,4.889100,4.788300,4.716100,4.691600,4.660200,4.629200,4.598600,4.573700,4.568500,4.538700,4.486500,4.439600,4.407300,4.344100,4.165000,4.137700,4.108500,4.098900,3.819700,3.750000,3.725100,3.683800,0.000000,0.000000,0.000000,0.000000,0.000000
0.500000,14.197300,12.826100,12.193700,11.080600,10.278400,9.200300,8.875600,8.701000,8.656900,8.483000,8.277000,8.141500,7.924500,7.391000,7.095200,6.989300,6.899700,6.785300,6.776900,6.699200,6.695900,6.692400,6.581900,6.510100,6.455200,6.409200,6.267200,6.170800,6.089900,6.061100,5.836500,5.834700,5.763800,5.754100,5.733100,5.702600,5.659900,5.583600,5.583600,5.543600,5.443100,5.443100,5.377800,5.314900,5.278700,5.257000,5.242900,5.193000,5.193000,5.185100,5.122500,5.054000,5.005300,4.954500,4.922300,4.871100,4.871100,4.871100,4.827900,4.718500,4.700800,4.686100,4.660100,4.654100,4.622500,4.620100,4.580800,4.580800,4.580800,4.560700,4.542100,4.542100,4.530400,4.530400,4.530400,4.504100,4.500500,4.441800,4.429900,4.393800,4.384700,4.358200,4.356700,4.356700,4.323200,4.288700,4.254800,4.254800,4.221400,4.156200,4.093000,4.062100,4.031600,3.943000,3.943000,3.943000,3.914300,3.914300,3.886100,3.858200
0.000000,18.120600,15.824400,15.430300,13.578500,13.509500,10.071500,8.724600,8.226000,7.625300,7.397100,7.059600,7.059500,6.764400,6.630700,6.242200,6.080100,5.900700,5.461700,5.424900,5.050700,2.755200,2.743000,2.732500,2.707000,2.706000,2.689400,2.689400,2.671700,2.664600,2.664100,2.662300,2.655600,2.650100,2.645700,2.638000,2.634400,2.634400,2.626000,2.620000,2.618700,2.613500,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100,2.575100,2.575100,2.573400,2.567800,2.567600,2.567400,2.567100,2.561900,2.561900,2.560800,2.556300,2.554200,2.551300,2.550600,2.550600,2.547600,2.539400,2.534600,2.528500,2.528100,2.527800,2.522800,2.521700,2.521700,2.515300,2.515300,2.512400,2.512400,2.512400,2.511800,2.506400,2.506400,2.504800,2.502500,2.500900,2.498700,2.496200,2.496200,2.490000,2.489300,2.489300,2.483700,2.477500,2.474800,2.474200,2.471300,2.470600,2.465200,2.461400,2.461400,2.461400,2.459000,2.453100
0.500000,27.819200,16.834300,14.269000,12.534900,12.276500,12.114300,11.671500,11.371700,11.311900,11.117000,11.099600,10.360400,10.276100,10.094000,9.905500,9.889200,9.822500,9.049900,8.995900,8.979600,8.799600,8.799600,8.749400,8.622100,8.512200,8.484200,8.472000,8.472000,8.374400,8.197100,8.190500,8.135100,8.010700,8.009300,7.887300,7.749900,7.724900,7.668200,7.548800,7.420400,7.320900,7.226600,7.066500,7.048000,7.037500,7.034200,7.003700,6.990900,6.979300,6.936900,6.781500,6.753400,6.741100,6.706400,6.687900,6.657200,6.634500,6.622000,6.576100,6.544800,6.530500,6.507000,6.462500,6.462500,6.363000,6.359700,6.333600,6.324500,6.323900,6.302100,6.266800,6.206800,6.192200,6.165100,6.140000,6.131800,6.126400,6.095600,6.088600,6.058800,6.038000,6.034000,6.018100,6.000500,5.951100,5.943500,5.939400,5.908400,5.892800,5.847100,5.844000,5.813300,5.797400,5.751600,5.742300,5.714200,5.684200,5.677700,5.662000,5.659900
1.000000,15.128600,10.847200,10.714300,10.242800,9.739300,8.934100,7.916600,7.195300,6.747800,6.735100,6.262300,6.186700,6.156600,6.074500,5.994700,5.943600,5.917800,5.916900,5.821100,5.788700,5.788700,5.781500,5.751200,5.747700,5.652700,5.629400,5.606300,5.603800,5.538200,5.471700,5.471700,5.449900,5.404500,5.404500,5.372700,5.279400,5.181500,5.130800,5.045600,4.990400,4.990400,4.963300,4.963300,4.936400,4.909800,4.883500,4.857500,4.756100,4.731500,4.731500,4.682900,4.635300,4.611800,4.611800,4.588600,4.565600,4.565600,4.565600,4.542900,4.542900,4.542900,4.520400,4.520400,4.520400,4.520400,4.498100,4.454100,4.454100,4.432500,4.432500,4.432500,4.347900,4.327300,4.266500,4.127100,4.127100,4.090100,4.090100,4.018000,3.881200,3.848400,3.816200,3.753400,3.753400,3.722700,3.662900,3.662900,3.605000,3.605000,3.576700,3.521500,3.521500,3.494500,3.467900,3.467900,3.467900,3.441700,3.441700,3.415900,3.390500
1.000000,24.924000,16.822600,15.589500,13.249100,11.581500,10.224000,9.507300,9.275100,9.219800,9.005000,7.225600,6.741800,6.470900,6.333600,6.313100,6.126400,6.000500,5.943500,5.926000,5.836500,5.817000,5.777700,5.731200,5.624300,5.499000,5.439700,5.429400,5.326800,5.324400,5.324400,5.317400,5.291500,5.278700,5.218500,5.197400,5.195100,5.195100,5.176400,5.163800,5.135000,5.114600,5.102200,5.071900,5.071900,5.071900,5.054100,5.054100,5.034300,4.983300,4.983300,4.954500,4.926000,4.788100,4.735200,4.735200,4.735200,4.709100,4.670000,4.657800,4.657800,4.558600,4.558600,4.558600,4.537000,4.534400,4.510500,4.440300,4.372200,4.306200,4.284700,4.242200,4.200500,4.200500,4.180000,4.159700,4.139600,4.139600,4.119600,4.119600,4.119600,4.119600,4.088300,4.080400,4.041800,4.041800,3.981300,3.981300,3.981300,3.981300,3.944600,3.944600,3.908600,3.908600,3.873200,3.838400,3.804300,3.770800,3.770800,3.737800,3.642400
0.600000,11.825500,11.795500,11.412900,10.617400,9.480700,7.570000,7.197000,6.806100,6.667700,6.558700,6.512100,6.502800,6.396500,6.340600,6.268900,6.191100,6.090200,5.890300,5.874000,5.848000,5.806400,5.739200,5.693100,5.693100,5.685300,5.671400,5.646100,5.646100,5.622700,5.607500,5.603200,5.603200,5.569500,5.559400,5.534700,5.473700,5.447000,5.447000,5.441500,5.431900,5.422700,5.387300,5.383300,5.373800,5.353300,5.339500,5.316100,5.316100,5.316100,5.315300,5.310400,5.288300,5.284000,5.271100,5.240900,5.231000,5.184900,5.180100,5.156700,5.153900,5.152700,5.115900,5.099800,5.088000,5.083500,5.077000,5.060400,5.033200,5.028200,5.027200,5.009900,4.998000,4.966200,4.942600,4.930800,4.927400,4.909900,4.908600,4.908600,4.901700,4.881200,4.875200,4.852900,4.851200,4.842200,4.839300,4.816200,4.816200,4.801900,4.797300,4.777500,4.770100,4.745800,4.716500,4.716500,4.714600,4.714600,4.709800,4.690200,4.683800
0.666667,18.847000,18.731200,15.493700,14.107400,11.680600,10.548600,7.664700,7.065300,6.958600,6.721800,6.562300,6.562300,6.505500,6.461100,6.147500,5.381900,5.355100,5.259100,5.188200,4.993200,4.957400,4.720500,4.688500,4.595000,4.534700,4.505200,4.505200,4.418800,4.390700,4.281900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,14.523800,12.160100,11.284200,10.740300,10.737400,10.562300,9.748700,9.551900,9.488500,9.345100,9.333900,8.569900,8.442600,8.159900,7.958500,7.947700,7.240200,7.235000,7.192600,7.095200,6.950400,6.948400,6.920600,6.871000,6.842900,6.809700,6.783700,6.776900,6.728600,6.582100,6.568700,6.506800,6.482100,6.472200,6.431400,6.401800,6.367600,6.327600,6.306000,6.306000,6.283700,6.221300,6.218300,6.216300,6.210400,6.116600,6.084000,6.082000,6.014700,5.853400,5.834700,5.793600,5.702600,5.545700,5.416100,5.397300,5.377800,5.200200,5.063000,5.054000,5.031800,5.001000,4.962900,4.954500,4.925400,4.922300,4.827900,4.816400,4.781100,4.779000,4.712000,4.712000,4.565700,4.365200,4.339800,4.309400,4.220500,4.196800,4.191700,4.191700,4.163200,4.163200,4.143500,4.107500,4.080200,4.053300,4.053300,4.000500,3.923800,3.923800,3.898900,3.898900,3.898900,3.896000,3.802300,3.641100,3.575800,2.755200,2.743000,2.732500
0.000000,18.120600,15.824400,15.430300,13.578500,13.509500,10.071500,8.724600,8.226000,7.625300,7.397100,7.059600,7.059500,6.764400,6.630700,6.242200,6.080100,5.900700,5.461700,5.424900,5.050700,2.755200,2.743000,2.732500,2.707000,2.706000,2.689400,2.689400,2.671700,2.664600,2.664100,2.662300,2.655600,2.650100,2.645700,2.638000,2.634400,2.634400,2.626000,2.620000,2.618700,2.613500,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100,2.575100,2.575100,2.573400,2.567800,2.567600,2.567400,2.567100,2.561900,2.561900,2.560800,2.556300,2.554200,2.551300,2.550600,2.550600,2.547600,2.539400,2.534600,2.528500,2.528100,2.527800,2.522800,2.521700,2.521700,2.515300,2.515300,2.512400,2.512400,2.512400,2.511800,2.506400,2.506400,2.504800,2.502500,2.500900,2.498700,2.496200,2.496200,2.490000,2.489300,2.489300,2.483700,2.477500,2.474800,2.474200,2.471300,2.470600,2.465200,2.461400,2.461400,2.461400,2.459000,2.453100
0.750000,20.806300,20.675300,19.545100,15.733100,13.865200,12.000900,11.810600,9.797600,9.369300,9.215700,8.237300,8.070900,7.748100,7.707500,7.707500,7.466600,7.289600,6.798000,6.285400,6.285400,5.923200,5.921500,5.914500,5.872700,5.866800,5.782600,5.773600,5.714500,5.683400,5.647900,5.639400,5.552700,5.552700,5.472600,5.337100,5.307900,5.307900,5.189200,5.166500,5.112000,5.085200,5.050100,5.006500,4.980800,4.930100,4.912200,4.880500,4.880500,4.856100,4.856100,4.856100,4.807900,4.740900,4.737500,4.737500,4.714400,4.709600,4.669000,4.618100,4.598200,4.598200,4.598200,4.598200,4.588400,4.559100,4.559100,4.554600,4.538000,4.530100,4.511700,4.495900,4.454600,4.445400,4.311600,4.311600,4.093300,4.093300,4.059000,4.059000,3.959600,3.927500,3.896000,3.834300,3.834300,3.804300,3.804300,3.716800,3.716800,3.716800,3.688500,3.688500,3.660700,3.633200,3.606200,3.527500,3.527500,3.502000,3.476900,3.476900,3.476900
1.000000,15.128600,10.847200,10.714300,10.242800,9.739300,8.934100,7.916600,7.195300,6.747800,6.735100,6.262300,6.186700,6.156600,6.074500,5.994700,5.943600,5.917800,5.916900,5.821100,5.788700,5.788700,5.781500,5.751200,5.747700,5.652700,5.629400,5.606300,5.603800,5.538200,5.471700,5.471700,5.449900,5.404500,5.404500,5.372700,5.279400,5.181500,5.130800,5.045600,4.990400,4.990400,4.963300,4.963300,4.936400,4.909800,4.883500,4.857500,4.756100,4.731500,4.731500,4.682900,4.635300,4.611800,4.611800,4.588600,4.565600,4.565600,4.565600,4.542900,4.542900,4.542900,4.520400,4.520400,4.520400,4.520400,4.498100,4.454100,4.454100,4.432500,4.432500,4.432500,4.347900,4.327300,4.266500,4.127100,4.127100,4.090100,4.090100,4.018000,3.881200,3.848400,3.816200,3.753400,3.753400,3.722700,3.662900,3.662900,3.605000,3.605000,3.576700,3.521500,3.521500,3.494500,3.467900,3.467900,3.467900,3.441700,3.441700,3.415900,3.390500
0.400000,16.268200,13.343900,11.349900,11.047900,9.630000,9.521600,9.219400,9.105100,8.943700,8.932000,8.742200,8.740100,8.685100,8.668300,8.554400,8.491200,8.347700,8.337200,8.010900,7.958500,7.948100,7.947700,7.767700,7.731600,7.658800,7.406900,7.095200,7.047100,7.027600,6.968800,6.927500,6.903100,6.871000,6.828100,6.783700,6.776900,6.721200,6.636400,6.604200,6.603000,6.418700,6.327600,6.207100,6.197100,6.178100,6.145800,6.130400,6.099900,6.077000,5.929700,5.896800,5.834700,5.731900,5.702600,5.650300,5.640400,5.382100,5.377800,5.274800,5.054000,4.954500,4.922300,4.827900,4.573000,4.043500,3.641100,2.743000,2.732500,2.707000,2.706000,2.689400,2.689400,2.671700,2.664100,2.662300,2.655600,2.650100,2.645700,2.638000,2.634400,2.634400,2.626000,2.620000,2.618700,2.613500,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100,2.575100,2.575100,2.573400,2.567800,2.567600,2.567400,2.567100,2.561900,2.561900
0.600000,11.825500,11.795500,11.412900,10.617400,9.480700,7.570000,7.197000,6.806100,6.667700,6.558700,6.512100,6.502800,6.396500,6.340600,6.268900,6.191100,6.090200,5.890300,5.874000,5.848000,5.806400,5.739200,5.693100,5.693100,5.685300,5.671400,5.646100,5.646100,5.622700,5.607500,5.603200,5.603200,5.569500,5.559400,5.534700,5.473700,5.447000,5.447000,5.441500,5.431900,5.422700,5.387300,5.383300,5.373800,5.353300,5.339500,5.316100,5.316100,5.316100,5.315300,5.310400,5.288300,5.284000,5.271100,5.240900,5.231000,5.184900,5.180100,5.156700,5.153900,5.152700,5.115900,5.099800,5.088000,5.083500,5.077000,5.060400,5.033200,5.028200,5.027200,5.009900,4.998000,4.966200,4.942600,4.930800,4.927400,4.909900,4.908600,4.908600,4.901700,4.881200,4.875200,4.852900,4.851200,4.842200,4.839300,4.816200,4.816200,4.801900,4.797300,4.777500,4.770100,4.745800,4.716500,4.716500,4.714600,4.714600,4.709800,4.690200,4.683800
1.000000,17.813400,16.475200,15.632800,15.507200,15.444200,12.663400,11.553100,11.034100,10.889400,10.099600,9.748700,9.607100,9.551900,9.551700,9.494300,9.367700,9.200500,9.105100,8.982500,8.943700,8.782100,8.778400,8.740100,8.668300,8.554400,8.347700,8.260800,7.958500,7.948100,7.947700,7.658800,7.635100,7.406900,7.153100,7.095200,7.047100,6.950400,6.903100,6.871000,6.842900,6.828100,6.783700,6.776900,6.776000,6.604200,6.603000,6.524600,6.517900,6.482100,6.418700,6.384600,6.367600,6.366700,6.329700,6.327600,6.294700,6.283700,6.237100,6.221300,6.218300,6.207100,6.204500,6.197100,6.178100,6.164600,6.145800,6.130400,6.099900,6.077000,6.014700,5.970400,5.940100,5.853400,5.840300,5.834700,5.805000,5.805000,5.741400,5.731900,5.730800,5.702600,5.677500,5.650300,5.646000,5.640400,5.452400,5.436600,5.416100,5.397300,5.382100,5.378700,5.377800,5.274800,5.274800,5.200200,5.063000,5.054000,5.031800,5.013200,5.001000
0.000000,14.523800,12.160100,11.284200,10.740300,10.737400,10.562300,9.748700,9.551900,9.488500,9.345100,9.333900,8.569900,8.442600,8.159900,7.958500,7.947700,7.240200,7.235000,7.192600,7.095200,6.950400,6.948400,6.920600,6.871000,6.842900,6.809700,6.783700,6.776900,6.728600,6.582100,6.568700,6.506800,6.482100,6.472200,6.431400,6.401800,6.367600,6.327600,6.306000,6.306000,6.283700,6.221300,6.218300,6.216300,6.210400,6.116600,6.084000,6.082000,6.014700,5.853400,5.834700,5.793600,5.702600,5.545700,5.416100,5.397300,5.377800,5.200200,5.063000,5.054000,5.031800,5.001000,4.962900,4.954500,4.925400,4.922300,4.827900,4.816400,4.781100,4.779000,4.712000,4.712000,4.565700,4.365200,4.339800,4.309400,4.220500,4.196800,4.191700,4.191700,4.163200,4.163200,4.143500,4.107500,4.080200,4.053300,4.053300,4.000500,3.923800,3.923800,3.898900,3.898900,3.898900,3.896000,3.802300,3.641100,3.575800,2.755200,2.743000,2.732500
1.000000,29.706500,27.784600,20.689300,19.997300,16.055600,15.152700,14.678800,14.303200,14.213800,14.183100,13.543300,13.274800,12.985200,12.549400,11.904500,10.575600,8.879000,8.752300,8.556800,8.425000,8.235500,8.234300,8.164200,8.140700,8.117300,8.117300,8.111800,7.957400,7.614700,7.611700,7.477600,7.218000,7.158700,7.075800,6.821000,6.762500,6.666600,6.513100,6.423600,6.330900,6.330900,6.295700,6.192300,6.188600,5.871000,5.702600,5.665200,5.624200,5.553900,5.401400,5.395000,5.319000,5.245000,5.075200,5.066900,5.030000,4.985700,4.852300,4.696000,4.696000,4.619300,4.581900,4.545100,4.438100,4.303100,4.303100,4.145400,4.115300,4.027400,4.013100,3.998900,3.943200,3.866800,3.858400,3.841600,3.836200,3.830900,3.816700,3.810400,3.764500,3.742300,3.734900,3.722900,3.714800,3.709200,3.686200,3.685400,3.674700,3.653400,3.643300,3.642900,3.638800,3.629200,3.622000,3.606700,3.603300,3.601300,3.591100,3.577800,3.569900
0.750000,20.806300,20.675300,19.545100,15.733100,13.865200,12.000900,11.810600,9.797600,9.369300,9.215700,8.237300,8.070900,7.748100,7.707500,7.707500,7.466600,7.289600,6.798000,6.285400,6.285400,5.923200,5.921500,5.914500,5.872700,5.866800,5.782600,5.773600,5.714500,5.683400,5.647900,5.639400,5.552700,5.552700,5.472600,5.337100,5.307900,5.307900,5.189200,5.166500,5.112000,5.085200,5.050100,5.006500,4.980800,4.930100,4.912200,4.880500,4.880500,4.856100,4.856100,4.856100,4.807900,4.740900,4.737500,4.737500,4.714400,4.709600,4.669000,4.618100,4.598200,4.598200,4.598200,4.598200,4.588400,4.559100,4.559100,4.554600,4.538000,4.530100,4.511700,4.495900,4.454600,4.445400,4.311600,4.311600,4.093300,4.093300,4.059000,4.059000,3.959600,3.927500,3.896000,3.834300,3.834300,3.804300,3.804300,3.716800,3.716800,3.716800,3.688500,3.688500,3.660700,3.633200,3.606200,3.527500,3.527500,3.502000,3.476900,3.476900,3.476900
